row,timestamp,prediction,score,reasons,inter_press_mean,inter_press_std,inter_press_min,inter_press_max,inter_press_median,dwell_mean,dwell_std,dwell_median,flight_mean,flight_std,flight_median,event_count,press_count,release_count,key_press_rate,pause_count,pause_mean,pause_max,max_same_key_streak,most_common_key_ratio,unique_key_count,char_key_count,letter_key_count,digit_key_count,space_count,enter_count,backspace_count,delete_count,tab_count,arrow_key_count,modifier_key_count,function_key_count,special_key_count,correction_key_ratio
11,2026-06-02 17:45:27,normal,0.043769898490444825,"inter_press_max: 5.8737, flight_std: 1.0858, pause_mean: 5.8737, pause_max: 5.8737",0.24283154417828814,0.8975265442536109,0.0007302761077880859,5.8736891746521,0.06374740600585938,0.11480291073138897,0.04137601581887662,0.1102147102355957,0.29359836048550075,1.0857923549498751,0.027453184127807617,82,42,40,4.205729565319117,1,5.8736891746521,5.8736891746521,2,0.11904761904761904,17,1,36,0,5,0,0,0,0,0,0,0,0,0.0
12,2026-06-02 17:45:31,anomaly,-0.09807744287830322,"event_count: 238.0000, press_count: 121.0000, release_count: 117.0000, key_press_rate: 24.6720, letter_key_count: 109.0000, digit_key_count: 12.0000",0.042863154652142764,0.05441755333222453,0.0004489421844482422,0.3399536609649658,0.027333736419677734,0.14625200043376693,0.10140727389271303,0.12341833114624023,0.028035200875380945,0.034159932022491485,0.014246702194213867,238,121,117,24.67203583577164,0,0,0,1,0.09917355371900827,21,0,109,12,0,0,0,0,0,0,0,0,0,0.0
13,2026-06-02 17:45:35,anomaly,-0.09721795063209193,"event_count: 438.0000, press_count: 220.0000, release_count: 218.0000, key_press_rate: 24.6016, letter_key_count: 186.0000, digit_key_count: 34.0000",0.04059625635243425,0.03630812922938491,0.0008349418640136719,0.1588606834411621,0.03016209602355957,0.1370939180391644,0.0955720284616996,0.10847461223602295,0.02534262879380902,0.030086346340940425,0.014412879943847656,438,220,218,24.601561467919016,0,0,0,2,0.09090909090909091,22,0,186,34,0,0,0,0,0,0,0,0,0,0.0
14,2026-06-02 17:45:39,anomaly,-0.09087013520256848,"event_count: 428.0000, press_count: 213.0000, release_count: 215.0000, key_press_rate: 21.3314, unique_key_count: 26.0000, letter_key_count: 164.0000, digit_key_count: 48.0000",0.054402344154589104,0.11966246294560291,0.0008349418640136719,1.172722339630127,0.031004905700683594,0.13713138540026168,0.09962274373974198,0.1048884391784668,0.03605845048255527,0.11011341188387369,0.01517629623413086,428,213,215,21.33144456277913,1,1.172722339630127,1.172722339630127,2,0.0892018779342723,26,0,164,48,1,0,0,0,0,0,0,0,0,0.0
15,2026-06-02 17:45:43,anomaly,-0.10538806906676867,"inter_press_max: 5.5518, event_count: 160.0000, press_count: 78.0000, release_count: 82.0000, pause_max: 5.5518, letter_key_count: 51.0000, digit_key_count: 26.0000",0.1283916560086337,0.6364286822502024,0.0008349418640136719,5.551814794540405,0.028753995895385742,0.12671290299831292,0.09981215150711076,0.1011202335357666,0.202451937728458,0.9036563144905588,0.017012715339660645,160,78,82,7.826624268307737,2,3.362268567085266,5.551814794540405,1,0.08974358974358974,23,0,51,26,1,0,0,0,0,0,0,0,0,0.0
16,2026-06-02 17:45:47,normal,0.08657971140881088,"inter_press_max: 5.5518, flight_std: 1.3439, pause_max: 5.5518",0.5051171779632568,1.2110953990367186,0.1118173599243164,5.551814794540405,0.15984869003295898,0.10506398677825927,0.025212485964239414,0.10168373584747314,0.5111055056254069,1.3438634136044734,0.09663891792297363,40,20,20,2.0625951772702553,2,3.357105255126953,5.551814794540405,1,0.2,11,0,16,0,4,0,0,0,0,0,0,0,0,0.0
17,2026-06-02 17:45:51,normal,0.16660083365702344,,0.2469041645526886,0.3341027592210538,0.07090044021606445,1.804290771484375,0.15387606620788574,0.10289447235338615,0.028313295610116362,0.0976095199584961,0.19782914717992148,0.3822745035044742,0.09463870525360107,66,33,33,4.134374240834024,2,1.483343243598938,1.804290771484375,1,0.21212121212121213,12,0,26,0,7,0,0,0,0,0,0,0,0,0.0
18,2026-06-02 17:45:55,normal,0.1569755680153374,,0.24811792373657227,0.31101934087056027,0.07090044021606445,1.804290771484375,0.15787875652313232,0.10121928773275236,0.030492932343957124,0.09644150733947754,0.2010616143544515,0.35221642445736095,0.0961235761642456,82,41,41,4.110220418896408,2,1.483343243598938,1.804290771484375,1,0.1951219512195122,16,0,32,0,8,0,1,0,0,0,0,0,0,0.024390243902439025
19,2026-06-02 17:46:03,anomaly,-0.07861625619747492,"inter_press_mean: 2.3549, inter_press_std: 2.3998, inter_press_min: 0.6710, inter_press_max: 6.4764, inter_press_median: 1.1360, dwell_mean: 0.3023, dwell_std: 0.1281, dwell_median: 0.3523, flight_mean: 1.6804, flight_std: 2.3946, flight_median: 0.4588, pause_max: 6.4764",2.354871928691864,2.399813207351503,0.6710216999053955,6.47642970085144,1.13601815700531,0.3022732734680176,0.12814520680062416,0.3522920608520508,1.6804257392883302,2.3945546607114045,0.45878028869628906,12,5,7,0.5018863288079726,2,3.9803699254989624,6.47642970085144,1,0.2,5,0,4,0,1,0,0,0,0,0,0,0,0,0.0
20,2026-06-02 17:46:07,anomaly,-0.026068320534503364,"inter_press_min: 0.6710, inter_press_median: 1.0714, dwell_mean: 0.3558, dwell_median: 0.3523, flight_mean: 0.7324, flight_median: 0.7191, pause_count: 4.0000",1.0881646360669817,0.2965368560614283,0.6710216999053955,1.5172669887542725,1.0714049339294434,0.3557828153882708,0.035055059502955704,0.3522920608520508,0.7323818206787109,0.3053989464933089,0.7191128730773926,15,8,7,1.0502612426257845,4,1.2923795580863953,1.5172669887542725,1,0.125,8,0,8,0,0,0,0,0,0,0,0,0,0,0.0
21,2026-06-02 17:46:11,anomaly,-0.025305747091654895,"inter_press_min: 0.6710, inter_press_median: 1.0714, dwell_mean: 0.3564, dwell_median: 0.3563, flight_mean: 0.7324, flight_median: 0.7191, pause_count: 4.0000",1.0881646360669817,0.2965368560614283,0.6710216999053955,1.5172669887542725,1.0714049339294434,0.35635173320770264,0.032825534566220914,0.3563131093978882,0.7323818206787109,0.3053989464933089,0.7191128730773926,16,8,8,1.0028221156219825,4,1.2923795580863953,1.5172669887542725,1,0.125,8,0,8,0,0,0,0,0,0,0,0,0,0,0.0
22,2026-06-03 13:35:56,normal,0.07733872713271617,modifier_key_count: 2.0000,0.44536280632019043,0.6508015702152292,0.03048539161682129,2.0285942554473877,0.14812302589416504,0.11393681168556213,0.04224602151018959,0.09162461757659912,0.5316124359766642,0.7350774513431149,0.06291723251342773,20,10,10,2.443482540998042,2,1.599846363067627,2.0285942554473877,2,0.2,6,2,4,0,0,0,2,0,0,0,2,0,0,0.2
23,2026-06-03 13:36:01,normal,0.10853413858141392,"char_key_count: 3.0000, modifier_key_count: 2.0000",0.2662374819478681,0.3782250749586251,0.03048539161682129,2.0285942554473877,0.15323257446289062,0.10161863962809245,0.040746791327763675,0.08522522449493408,0.21607961654663085,0.40910648887758566,0.08676481246948242,64,32,32,3.838445880700444,2,1.599846363067627,2.0285942554473877,4,0.21875,15,3,17,0,3,0,7,0,0,0,2,0,0,0.21875
24,2026-06-03 13:36:05,normal,0.13953675770416984,,0.18337063491344452,0.08970295464569951,0.04408574104309082,0.41423892974853516,0.16249096393585205,0.09975822604432398,0.03945502499537081,0.08740496635437012,0.1327667120026379,0.16871143508936334,0.10080814361572266,99,49,50,4.9160636031374265,0,0,0,4,0.1836734693877551,15,1,32,0,7,0,9,0,0,0,0,0,0,0.1836734693877551
25,2026-06-03 13:36:09,normal,0.1450693044908406,,0.20459763705730438,0.11891202915956169,0.04408574104309082,0.5519697666168213,0.16249096393585205,0.09780343697995555,0.03996495052960762,0.08918356895446777,0.1333009033668332,0.1093372397057346,0.10491609573364258,98,49,49,4.938115390605579,0,0,0,4,0.1836734693877551,15,1,31,0,8,0,9,0,0,0,0,0,0,0.1836734693877551
26,2026-06-03 13:36:13,normal,0.1650727757896815,,0.20905166991213534,0.1713609572086676,0.07835602760314941,1.0357470512390137,0.14738965034484863,0.10455524921417236,0.03693971326045246,0.09502124786376953,0.14216341843476166,0.18248413890655688,0.08685135841369629,96,48,48,4.822726457286097,1,1.0357470512390137,1.0357470512390137,3,0.1875,15,0,36,0,9,0,3,0,0,0,0,0,0,0.0625
27,2026-06-03 13:36:17,normal,0.15376324527116814,,0.2121194880059425,0.17844903034620654,0.07835602760314941,1.0357470512390137,0.15548157691955566,0.10337901622691054,0.033707619692135204,0.09700441360473633,0.15173698796166313,0.18692618589581797,0.08859765529632568,95,48,47,4.814628798821492,1,1.0357470512390137,1.0357470512390137,2,0.1875,14,2,37,0,9,0,0,0,0,0,0,0,0,0.0
28,2026-06-03 13:36:21,normal,0.15095662227892753,char_key_count: 3.0000,0.22508911291758218,0.14566299670095467,0.08318495750427246,0.7215931415557861,0.17328453063964844,0.09667015630145405,0.03816459390158286,0.08752942085266113,0.14935778927158666,0.14594923232101942,0.09021639823913574,86,43,43,4.5099731744787155,0,0,0,2,0.13953488372093023,17,3,31,0,6,0,3,0,0,0,0,0,0,0.06976744186046512
29,2026-06-03 13:36:25,normal,0.15172841577487672,char_key_count: 3.0000,0.2681663938470789,0.24471376536527847,0.09276223182678223,1.4213902950286865,0.17342567443847656,0.09370347700620953,0.038596476767780934,0.08676159381866455,0.19754574515602805,0.25202203750963437,0.1221768856048584,76,38,38,3.8102594291838376,1,1.4213902950286865,1.4213902950286865,2,0.18421052631578946,15,3,25,0,7,0,3,0,0,0,0,0,0,0.07894736842105263
30,2026-06-03 13:36:50,normal,0.13452200730191205,,0.13475239276885986,0.04988726686857414,0.07838964462280273,0.2507920265197754,0.11981332302093506,0.1139372128706712,0.04206729134976013,0.0905907154083252,0.06392414229256767,0.05888645719522877,0.020929574966430664,26,13,13,7.628805924187293,0,0,0,1,0.23076923076923078,7,0,10,0,3,0,0,0,0,0,0,0,0,0.0
31,2026-06-03 13:36:54,normal,0.1802510938433981,,0.2236744209572121,0.2623449004849354,0.07838964462280273,1.3486948013305664,0.12483596801757812,0.11022454500198364,0.04172331212689512,0.0901416540145874,0.1971861653857761,0.27986098490110095,0.11556887626647949,56,28,28,4.580155074857168,1,1.3486948013305664,1.3486948013305664,1,0.17857142857142858,15,0,23,0,5,0,0,0,0,0,0,0,0,0.0
32,2026-06-03 13:36:58,normal,0.17911608659943018,,0.2673867973121437,0.26280701499851933,0.07859683036804199,1.3486948013305664,0.18585968017578125,0.10456330525247674,0.03597920047210666,0.08860659599304199,0.23323776040758407,0.26411119599546423,0.11781072616577148,77,38,39,3.8073223463150945,1,1.3486948013305664,1.3486948013305664,2,0.18421052631578946,17,0,31,0,7,0,0,0,0,0,0,0,0,0.0
33,2026-06-03 13:37:02,normal,0.16759233687258251,,0.2676275678583094,0.20338290322012095,0.0683889389038086,0.8837940692901611,0.191328763961792,0.09506031086570338,0.030386716635182172,0.08775496482849121,0.2204679012298584,0.2001064359686926,0.1306443214416504,76,38,38,3.8088194022260713,0,0,0,2,0.21052631578947367,17,1,29,0,8,0,0,0,0,0,0,0,0,0.0
34,2026-06-03 13:37:06,normal,0.03824259056067392,"press_count: 70.0000, max_same_key_streak: 49.0000, letter_key_count: 64.0000",0.13894674052362857,0.34427875542581315,0.020377635955810547,2.7289657592773438,0.0344700813293457,0.09258067040216356,0.03252819188180387,0.08108234405517578,0.3220272461573283,0.5866120066062974,0.138327956199646,91,70,21,7.30130659992466,1,2.7289657592773438,2.7289657592773438,49,0.7,14,1,64,0,5,0,0,0,0,0,0,0,0,0.0
35,2026-06-03 13:37:10,anomaly,-0.04314453510811733,"event_count: 202.0000, press_count: 195.0000, key_press_rate: 19.5530, max_same_key_streak: 189.0000, most_common_key_ratio: 0.9692, letter_key_count: 192.0000",0.030436424293903388,0.0040660910809558245,0.017699718475341797,0.04309868812561035,0.030649662017822266,0.083639661471049,0.032260200696438104,0.07330405712127686,0.46944028990609304,0.8949248300049897,0.1264948844909668,202,195,7,19.552991572810758,0,0,0,189,0.9692307692307692,6,1,192,0,2,0,0,0,0,0,0,0,0,0.0
36,2026-06-03 13:37:15,anomaly,-0.044322632090501246,"dwell_mean: 0.0000, dwell_median: 0.0000, event_count: 242.0000, press_count: 241.0000, key_press_rate: 30.8795, max_same_key_streak: 241.0000, most_common_key_ratio: 1.0000, letter_key_count: 241.0000",0.030381089509135546,0.006778386039619134,0.004931211471557617,0.07770347595214844,0.030095577239990234,0,0,0,0,0,0,242,241,1,30.87951372737296,0,0,0,241,1.0,1,0,241,0,0,0,0,0,0,0,0,0,0,0.0
37,2026-06-03 13:37:35,normal,0.14207499522626016,,0.18494060635566711,0.13089872563684185,0.07463288307189941,0.5007667541503906,0.15436851978302002,0.10116124153137207,0.03423839464364488,0.09785819053649902,0.17666993141174317,0.11735151452821668,0.12573814392089844,18,9,9,5.889820317798821,0,0,0,1,0.3333333333333333,5,0,6,0,3,0,0,0,0,0,0,0,0,0.0
38,2026-06-03 13:37:39,normal,0.18163943346002565,,0.18927651438219795,0.13290283239933942,0.07463288307189941,0.6234536170959473,0.151289701461792,0.10134629408518474,0.032724518244040844,0.09134924411773682,0.13883271671476818,0.14237452933336128,0.1033022403717041,60,30,30,5.390681480212745,0,0,0,1,0.26666666666666666,15,0,22,0,8,0,0,0,0,0,0,0,0,0.0
39,2026-06-03 13:37:43,normal,0.15538831058961677,,0.19703476164076064,0.1280820147284239,0.07463288307189941,0.6234536170959473,0.15631103515625,0.10198184718256412,0.03232321183873734,0.09044218063354492,0.1427238197887645,0.13055984432037887,0.10788261890411377,92,46,46,5.100674713641867,0,0,0,1,0.2391304347826087,19,1,33,0,11,0,1,0,0,0,0,0,0,0.021739130434782608
40,2026-06-03 13:37:47,normal,0.10822166246567366,,0.3877910709381103,0.8747403758998851,0.07593655586242676,4.6332807540893555,0.18727779388427734,0.10753616002889779,0.042669614368048225,0.09288084506988525,0.36539396047592165,0.9512698734633467,0.1357361078262329,53,26,27,2.612715414684723,1,4.6332807540893555,4.6332807540893555,1,0.23076923076923078,17,1,18,0,6,0,1,0,0,0,0,0,0,0.038461538461538464
41,2026-06-03 13:37:51,anomaly,-0.030861208927082995,"dwell_mean: 0.2065, dwell_median: 0.2566, flight_mean: 1.0030, flight_std: 1.3423, flight_median: 0.6795, pause_count: 3.0000",1.1970596015453339,1.3495432510003473,0.07593655586242676,4.6332807540893555,0.9424397945404053,0.20653518040974936,0.10145982561429218,0.25655579566955566,1.0030221045017242,1.3423188520707976,0.6794987916946411,18,9,9,0.9106552621630285,3,2.2859760920206704,4.6332807540893555,1,0.2222222222222222,8,1,5,0,2,0,1,0,0,0,0,0,0,0.1111111111111111
42,2026-06-03 13:37:55,anomaly,-0.04161051877059707,"inter_press_min: 0.9276, inter_press_median: 1.1123, dwell_mean: 0.2904, dwell_median: 0.3065, flight_mean: 0.8439, flight_median: 0.7950, pause_count: 4.0000",1.143327275911967,0.1944795772303035,0.9276261329650879,1.5099472999572754,1.1123237609863281,0.2904135840279715,0.03367546279833972,0.3065166473388672,0.8438741366068522,0.1738329303034167,0.7949609756469727,14,7,7,0.9864518020944404,4,1.2437710165977478,1.5099472999572754,1,0.14285714285714285,7,0,7,0,0,0,0,0,0,0,0,0,0,0.0
43,2026-06-03 13:39:11,normal,0.022816958498319773,"inter_press_mean: 1.7316, inter_press_min: 1.6661, inter_press_median: 1.7316, dwell_mean: 0.0000, dwell_median: 0.0000",1.7315670251846313,0.06543505191802979,1.6661319732666016,1.7970020771026611,1.7315670251846313,0,0,0,0,0,0,5,3,2,0.8662673625585241,2,1.7315670251846313,1.7970020771026611,1,0.3333333333333333,3,0,3,0,0,0,0,0,0,0,0,0,0,0.0
44,2026-06-03 13:39:16,normal,0.022816958498319773,"inter_press_mean: 1.7316, inter_press_min: 1.6661, inter_press_median: 1.7316, dwell_mean: 0.0000, dwell_median: 0.0000",1.7315670251846313,0.06543505191802979,1.6661319732666016,1.7970020771026611,1.7315670251846313,0,0,0,0,0,0,6,3,3,0.7625813623278294,2,1.7315670251846313,1.7970020771026611,1,0.3333333333333333,3,0,3,0,0,0,0,0,0,0,0,0,0,0.0
45,2026-06-03 13:39:20,anomaly,-0.0015650772896923515,"inter_press_mean: 2.7760, inter_press_min: 1.7833, inter_press_median: 1.8556, dwell_mean: 0.0000, dwell_median: 0.0000, pause_count: 3.0000",2.7759816646575928,1.3530999676237045,1.783252239227295,4.689098119735718,1.8555946350097656,0,0,0,0,0,0,8,4,4,0.41382190278815484,3,2.7759816646575928,4.689098119735718,1,0.25,4,0,4,0,0,0,0,0,0,0,0,0,0,0.0
46,2026-06-03 13:39:24,normal,0.006504925282888707,"inter_press_mean: 1.9410, inter_press_min: 1.7833, inter_press_median: 1.8829, dwell_mean: 0.0000, dwell_median: 0.0000, pause_count: 4.0000",1.9409589171409607,0.1643546720594938,1.783252239227295,2.2147271633148193,1.8829281330108643,0,0,0,0,0,0,9,5,4,0.6440115702403709,4,1.9409589171409607,2.2147271633148193,1,0.2,5,0,5,0,0,0,0,0,0,0,0,0,0,0.0
47,2026-06-03 13:39:28,anomaly,-0.07552291737556194,"inter_press_mean: 2.0201, inter_press_min: 1.8556, inter_press_median: 2.0051, dwell_mean: 0.3897, dwell_median: 0.3939, flight_mean: 1.5861, flight_median: 1.5682, pause_count: 4.0000",2.0201205015182495,0.1443728041221839,1.8555946350097656,2.2147271633148193,2.0050801038742065,0.3896892547607422,0.0412102936489433,0.39385318756103516,1.5860981941223145,0.179848850542487,1.5682449340820312,11,5,6,0.5061273167644199,4,2.0201205015182495,2.2147271633148193,1,0.2,5,0,5,0,0,0,0,0,0,0,0,0,0,0.0
48,2026-06-03 13:39:32,anomaly,-0.006888085934167787,"inter_press_mean: 2.1057, inter_press_min: 1.4979, inter_press_median: 2.1692, dwell_mean: 0.0000, dwell_median: 0.0000, pause_count: 4.0000",2.105690896511078,0.39317890795522104,1.497861385345459,2.5865743160247803,2.169163942337036,0,0,0,0,0,0,9,5,4,0.5936293888486324,4,2.105690896511078,2.5865743160247803,1,0.2,5,1,4,0,0,0,0,0,0,0,0,0,0,0.0
49,2026-06-03 13:39:36,anomaly,-0.08180451461179072,"inter_press_mean: 1.8291, inter_press_min: 1.1716, inter_press_median: 1.6510, dwell_mean: 0.3586, dwell_median: 0.3565, flight_mean: 1.4625, flight_median: 1.3127, pause_count: 5.0000",1.8290981769561767,0.5128487419870668,1.171583652496338,2.5865743160247803,1.6510422229766846,0.35858237743377686,0.05486881161075444,0.3565349578857422,1.46253399848938,0.47483189499103,1.3127496242523193,12,6,6,0.6339704000309153,5,1.8290981769561767,2.5865743160247803,1,0.16666666666666666,6,1,5,0,0,0,0,0,0,0,0,0,0,0.0
50,2026-06-03 13:39:40,anomaly,-0.06538003633644351,"inter_press_mean: 1.5625, inter_press_min: 1.1716, inter_press_median: 1.4193, dwell_mean: 0.3362, dwell_median: 0.3285, flight_mean: 1.2345, flight_median: 1.1016, pause_count: 5.0000",1.562542486190796,0.3673135543030803,1.171583652496338,2.2292847633361816,1.4192521572113037,0.3362307548522949,0.031369051936554315,0.328482985496521,1.2345232486724853,0.38882861414389314,1.1015651226043701,12,6,6,0.7326006635022498,5,1.562542486190796,2.2292847633361816,1,0.16666666666666666,6,0,6,0,0,0,0,0,0,0,0,0,0,0.0
51,2026-06-03 13:39:45,anomaly,-0.06976573734360414,"inter_press_mean: 1.7477, inter_press_min: 1.3415, inter_press_median: 1.6214, dwell_mean: 0.3269, dwell_median: 0.3214, flight_mean: 1.3178, flight_median: 1.1728, pause_count: 5.0000",1.7476747035980225,0.3645548790044906,1.3415496349334717,2.2292847633361816,1.6213932037353516,0.326923410097758,0.025976919584964467,0.321449875831604,1.3177731434504192,0.41455103842195684,1.1728349924087524,13,6,7,0.6080148935939919,5,1.7476747035980225,2.2292847633361816,1,0.16666666666666666,6,0,6,0,0,0,0,0,0,0,0,0,0,0.0
52,2026-06-03 13:39:49,anomaly,-0.05572629091976489,"inter_press_mean: 1.5334, inter_press_min: 1.2587, inter_press_median: 1.4049, dwell_mean: 0.3299, dwell_median: 0.3300, flight_mean: 1.1935, flight_median: 1.0810, pause_count: 6.0000",1.5334372917811077,0.28613429541841295,1.2587223052978516,2.1268937587738037,1.4048715829849243,0.3298891612461635,0.031155606397641238,0.32996511459350586,1.1935355265935261,0.2902296454487547,1.0810455083847046,14,7,7,0.7391422156038736,6,1.5334372917811077,2.1268937587738037,2,0.2857142857142857,5,0,7,0,0,0,0,0,0,0,0,0,0,0.0
53,2026-06-03 13:39:53,anomaly,-0.05448892490837187,"inter_press_min: 1.0598, inter_press_median: 1.3212, dwell_mean: 0.3086, dwell_median: 0.3300, flight_mean: 1.1033, flight_median: 1.0326, pause_count: 6.0000",1.2892048756281536,0.11256816564499586,1.0597994327545166,1.390491008758545,1.3211725950241089,0.3086465767451695,0.04754036145784811,0.32996511459350586,1.1033479826790946,0.2952453014391023,1.0325884819030762,15,7,8,0.7082180262845676,6,1.2892048756281536,1.390491008758545,2,0.2857142857142857,6,0,6,0,1,0,0,0,0,0,0,0,0,0.0
54,2026-06-03 13:39:57,anomaly,-0.046702884703389236,"inter_press_min: 1.0069, inter_press_median: 1.2966, dwell_mean: 0.3272, dwell_median: 0.3452, flight_mean: 1.0440, flight_median: 1.0268, pause_count: 7.0000",1.3566415650503976,0.2895485696025204,1.0069174766540527,1.8881988525390625,1.2965857982635498,0.327165812253952,0.060460510524559766,0.34515225887298584,1.0440475259508406,0.27125783144207916,1.0267722606658936,16,8,8,0.805991809226304,7,1.3566415650503976,1.8881988525390625,2,0.25,6,0,6,0,2,0,0,0,0,0,0,0,0,0.0
55,2026-06-03 13:40:01,anomaly,-0.06139949781497034,"inter_press_mean: 1.5504, inter_press_min: 1.0069, inter_press_median: 1.6264, dwell_mean: 0.3634, dwell_median: 0.3464, flight_mean: 1.1815, flight_median: 1.2386, pause_count: 6.0000",1.5503805081049602,0.29806638584741046,1.0069174766540527,1.8881988525390625,1.6263761520385742,0.3634111540658133,0.03126707566484655,0.3463575839996338,1.1815277735392253,0.2921695438391814,1.238613247871399,14,7,7,0.7266653694327367,6,1.5503805081049602,1.8881988525390625,1,0.2857142857142857,5,0,6,0,1,0,0,0,0,0,0,0,0,0.0
56,2026-06-03 13:40:05,anomaly,-0.06084595603857168,"inter_press_mean: 1.5111, inter_press_min: 1.0069, inter_press_median: 1.6004, dwell_mean: 0.3551, dwell_median: 0.3442, flight_mean: 1.1472, flight_median: 1.2197, pause_count: 6.0000",1.511138121287028,0.2667239393602987,1.0069174766540527,1.8119397163391113,1.6003965139389038,0.3550596237182617,0.038794208421253897,0.3442392349243164,1.1472045580546062,0.25981368277727146,1.219739317893982,14,7,7,0.747173173220453,6,1.511138121287028,1.8119397163391113,1,0.2857142857142857,6,0,5,0,2,0,0,0,0,0,0,0,0,0.0
